id,X1,X2,X3,X4,T,Y
109001,2.085372055,0.311291134,0,1,1,12.32232875
109002,0.248524878,0.34937544,0,0,1,6.561072513
109003,-1.401478117,-0.602003273,0,0,1,5.552841772
109004,0.679212147,-1.26855659,0,0,0,2.698620732
109005,-1.167287892,0.106241373,0,1,1,5.528364584
109006,-0.437861782,0.097667763,1,1,0,2.452136233
109007,0.442912153,0.637769316,0,1,1,7.441325504
109008,-1.394888042,0.598621485,0,0,0,2.071408556
109009,-0.64347885,-0.81553691,0,1,0,1.327515973
109010,-0.432928094,-0.726780725,0,0,0,0.709578536
109011,1.073126708,-2.148348597,0,1,0,2.131630337
109012,1.46239393,0.315973511,0,0,1,10.1138593
109013,-1.100889098,0.316302629,0,1,0,3.327621731
109014,3.290606621,1.129538656,0,1,0,7.452716757
109015,-1.216757028,1.354288178,1,1,1,6.523713244
109016,1.128923579,0.661999416,0,0,1,9.11124925
109017,-0.936768587,-1.545697641,0,1,0,0.413318117
109018,1.355407854,-0.031699106,0,1,0,3.929257274
109019,-0.53843313,-0.79144633,1,1,0,0.993048063
109020,0.043874636,1.7529132,0,0,1,5.862347939
109021,-0.560833632,0.974572423,0,0,1,6.299203278
109022,-1.833858835,-0.754915506,0,0,1,7.028391564
109023,0.672300973,0.82549463,1,0,1,7.085906261
109024,0.970769638,-0.581139698,1,1,1,7.248429718
109025,-1.028675945,-1.743688883,1,0,0,0.420236468
109026,-0.022012855,-0.437022027,0,1,1,5.784637248
109027,0.374945098,0.529157276,0,0,1,7.693606646
109028,-1.393449463,-0.449263888,0,0,1,5.510098123
109029,1.206279801,0.708679799,0,1,1,9.604323889
109030,0.595149804,1.171351091,1,1,1,7.698270197
109031,0.526641469,-1.300709108,0,1,0,2.00195941
109032,1.449563364,1.18623478,1,1,1,10.37649168
109033,-0.635398128,-1.590084225,1,1,0,0.267083974
109034,-0.48154721,1.301228614,1,0,1,5.605396916
109035,2.047181594,0.272138518,1,0,1,12.266613
109036,-1.702289177,-0.332570794,0,0,0,0.575676319
109037,1.244300312,0.572129509,0,0,0,4.705269991
109038,1.288112268,2.24715371,0,1,1,10.03758147
109039,1.084276183,-0.70646793,0,0,0,2.622826483
109040,0.481483742,1.302501841,0,1,1,7.442753701
109041,0.193476532,0.891855918,1,0,0,4.28255779
109042,0.583623665,0.538023611,0,1,1,7.085645465
109043,-1.678433377,-0.590441334,0,0,0,0.737712805
109044,-0.436627814,0.711018535,0,1,0,2.984425586
109045,0.552928424,-2.042530186,1,1,1,4.234483924
109046,0.984060608,1.333874907,0,0,0,5.647229301
109047,0.057973244,0.331896128,0,1,0,3.268016845
109048,0.385001152,-1.013630043,0,0,1,5.291018429
109049,-1.073878689,0.722382865,0,0,1,5.660213434
109050,-1.071855589,-0.168283244,0,1,1,5.915983585
109051,-1.445547752,-0.417987789,0,1,1,6.19429161
109052,0.342475264,-1.069638967,0,0,0,3.06141695
109053,1.796757561,-1.923725629,1,1,1,8.769375271
109054,-0.940462447,0.279640479,0,1,0,2.508649827
109055,-1.080558404,-0.285645972,0,1,1,5.913703811
109056,0.038152526,-1.291100436,1,0,1,4.101067024
109057,1.873796346,0.048640045,0,1,0,4.454394174
109058,0.136431105,1.019830128,0,1,1,6.812617206
109059,0.708606334,-0.786234577,0,1,1,5.694767934
109060,-1.085045563,0.136194999,1,1,0,2.21489574
109061,0.415497974,-0.074490161,1,1,1,7.141883056
109062,0.530733852,1.063813193,1,1,0,5.064560617
109063,0.238116936,2.64592263,0,0,0,6.177166115
109064,0.119929647,0.716913273,0,1,0,4.657425832
109065,-1.484634907,-1.166781294,0,1,1,4.634753894
109066,0.276760503,-0.24795181,1,1,1,6.261651245
109067,0.066552066,-0.46824338,0,1,1,4.981816177
109068,0.571343387,1.191131602,0,1,0,4.306601525
109069,1.432495918,-1.157017522,0,1,1,8.166649075
109070,0.811023135,1.590604374,0,0,0,5.540597379
109071,0.668191917,-0.800499193,0,0,1,5.983784475
109072,1.197078041,-0.477728632,0,1,0,3.550875862
109073,-0.550173648,-0.882573217,0,0,1,4.854231444
109074,-0.424272683,0.337973213,1,1,1,6.101928912
109075,-1.252259044,0.641434634,1,1,1,6.385666108
109076,0.505878236,1.062657446,0,0,0,4.879801691
109077,-0.462973087,-0.762027867,1,1,0,1.557763915
109078,-0.459916516,0.35266008,1,0,0,2.994749721
109079,-0.388205679,0.217781876,1,0,0,1.552785047
109080,0.463437926,-0.033042664,0,0,0,3.637219761
109081,-0.59084356,-0.151986028,0,1,0,2.622688048
109082,0.323103742,-0.92492966,0,1,1,5.671463751
109083,-0.024172743,-2.402759137,0,0,0,0.770186297
109084,-1.927104438,-0.072650841,0,1,0,2.109995987
109085,-1.737672948,1.154622493,1,1,1,8.052465574
109086,0.057096848,1.510373721,1,1,1,6.87264131
109087,1.804231877,-1.118412441,0,1,1,9.422859346
109088,0.434612958,-1.321870253,1,1,1,5.062473779
109089,0.081513517,-0.997429936,0,1,1,4.295759961
109090,-1.455800057,-1.19888014,1,0,1,4.191071077
109091,0.848812229,-0.71130045,0,1,0,3.687066491
109092,-0.448172788,1.506425786,0,0,1,6.166518878
109093,-0.693787018,0.142650149,0,1,1,5.423023157
109094,0.417384401,0.876879454,1,1,1,6.919170377
109095,-1.74740098,1.238830185,0,1,0,2.436558628
109096,1.030147327,1.428020063,0,0,0,5.214003189
109097,-0.77872683,0.03507084,1,1,1,6.392813196
109098,1.596971993,1.108199469,0,0,0,5.883159516
109099,0.352834058,-0.002623166,0,0,1,6.255411247
109100,-0.977499584,-1.068368306,0,0,0,1.175359203
109101,1.085518436,0.184295779,0,0,1,7.853961278
109102,-0.591936088,-1.951179275,0,1,0,0.058922005
109103,1.253056859,-0.501793671,0,0,0,3.767438587
109104,-1.685535393,1.084770789,1,1,1,8.705649697
109105,0.946231046,-0.259497364,0,1,1,8.241915801
109106,-0.73799481,-0.202461497,1,1,0,2.145715939
109107,-1.366324317,1.577188803,0,0,0,2.534616246
109108,-0.368158101,-0.225763038,1,0,1,5.672104025
109109,0.268916157,-0.79003897,0,1,1,5.721848747
109110,1.231454092,0.095116503,0,1,1,9.057051054
109111,-1.007763825,-1.105260569,1,1,0,1.349249523
109112,0.799372712,0.827055103,0,0,0,4.780898518
109113,-0.548241477,-1.478814943,1,1,0,1.294046059
109114,-0.866430997,-0.488183994,1,0,0,2.112520056
109115,1.976324081,-0.493280157,0,0,1,12.41305118
109116,-1.213292279,0.118994016,0,1,0,1.589966043
109117,-1.546758691,-1.294914547,0,1,1,4.909486681
109118,-0.660391826,-1.647936688,1,1,0,0.681045926
109119,0.512007615,0.344163697,1,1,1,7.742498778
109120,1.107802217,-1.401924005,0,1,1,6.00913848
109121,0.788460825,-1.609987111,0,0,1,4.739338826
109122,0.564787854,-1.051931009,1,0,1,5.711700057
109123,-1.446117946,0.198811266,0,1,1,7.006512537
109124,0.783965291,-1.663408771,0,1,1,4.873637795
109125,-0.761064643,0.213317835,1,1,0,2.214407514
109126,-1.488387067,-1.762475029,0,1,0,-0.176495641
109127,-0.209555805,1.455444997,0,1,1,7.057283211
109128,0.284696681,-0.326224295,0,0,1,5.211843324
109129,0.332883166,0.688055767,0,0,0,3.439492144
109130,-1.275768859,-0.617201756,1,1,1,5.115855569
109131,-0.798822142,0.866875258,1,1,1,6.886698456
109132,-0.127787207,-0.113580594,0,0,0,3.042965309
109133,1.280792839,0.395430091,1,0,0,4.729390535
109134,-0.444066631,1.766724818,0,1,0,3.753797334
109135,1.463422532,-0.502081929,1,0,1,9.228110442
109136,-0.754034552,-1.867725184,0,0,1,3.154908612
109137,-2.285003924,0.256144482,0,0,0,1.438465434
109138,-1.136337549,-0.455409469,0,1,0,1.986829557
109139,-0.710022402,0.975659522,0,1,0,3.217277391
109140,-0.682192017,0.397550417,0,0,0,2.932718312
109141,-0.805401165,0.671267665,0,0,0,4.064450618
109142,-0.118135935,0.330240307,1,0,1,6.634359216
109143,-0.804294791,-1.11280341,0,1,0,0.918338903
109144,-1.093904805,-0.296319263,1,1,1,6.011833147
109145,-0.427700567,0.57460242,0,0,0,3.342251928
109146,-0.777610899,-1.337689884,0,1,1,3.416249236
109147,-0.312734508,-0.834959848,0,1,0,1.641281173
109148,-0.901464201,1.108553398,0,0,1,7.347465108
109149,1.249699206,0.292034824,1,1,0,3.817249625
109150,-2.508054359,1.188190949,0,1,1,10.0944188
109151,-1.277644739,-1.232390733,0,0,1,3.432264521
109152,-0.365942498,0.954277403,0,0,0,4.418820855
109153,-1.035068463,-1.404987813,1,0,1,4.283289891
109154,0.976799634,0.793749058,0,0,0,4.471129172
109155,-0.434541248,0.388871941,1,0,1,5.62735406
109156,1.142777485,0.814490752,0,0,0,5.025712508
109157,0.733537191,0.612236618,0,1,1,7.662473466
109158,1.979466183,-0.461093159,0,0,1,11.47878649
109159,0.830132849,0.035274875,0,1,1,7.892900003
109160,0.415468033,-0.431716324,1,1,0,2.83372603
109161,0.549463991,0.448833758,1,1,1,6.372890119
109162,-1.036517924,-0.334053454,1,1,1,5.90815009
109163,1.243408281,-0.688565192,0,0,1,7.638082161
109164,0.133510148,-0.988881739,1,1,1,5.399214064
109165,-0.211096871,0.472294551,0,0,0,1.745937793
109166,-0.718708487,0.980289164,0,1,1,5.428019884
109167,-0.83427438,1.35210341,0,1,0,3.475493586
109168,1.315658394,-1.867940755,0,0,1,5.757502776
109169,1.098598432,0.078289407,0,1,1,8.759559841
109170,0.18365624,-1.211149124,0,1,0,2.382173937
109171,1.346102807,-0.19068977,0,1,0,4.548960653
109172,0.665854505,-0.958496819,1,0,0,2.643729286
109173,-2.49958177,0.071596319,1,0,1,9.836870394
109174,0.319589038,-1.133665442,0,1,0,2.216575142
109175,0.229605565,-0.72381623,1,1,1,5.788241357
109176,-1.620923886,0.650195636,0,1,1,7.168688724
109177,0.451486039,-1.291366362,0,1,0,2.105784235
109178,-0.670479784,-1.09789615,0,1,1,3.500619981
109179,2.0034382,0.213501428,0,0,0,5.935447696
109180,2.137406692,-0.279689786,0,1,1,11.80373486
109181,-0.293564429,-1.143139081,1,0,0,1.749153416
109182,1.395875755,-0.191303372,1,1,1,9.093537539
109183,-0.385516023,0.11000873,0,0,0,2.145532079
109184,-0.587662639,-0.209193567,0,1,0,2.307956217
109185,-0.68187441,0.85439247,0,1,0,2.706177974
109186,0.406143562,0.917425697,0,1,1,7.3441255
109187,-1.208251461,-0.707874538,0,1,1,4.904946335
109188,-0.917622532,-1.451290574,1,0,1,2.680675251
109189,0.031057777,0.173298591,1,0,0,3.612130936
109190,2.685535657,-0.020349906,0,1,0,5.153222315
109191,1.224208321,-0.18043398,1,1,1,9.387107318
109192,1.463042417,-0.765790141,0,1,0,3.799203102
109193,0.589906616,2.089768102,0,1,1,7.69789568
109194,1.270988767,-2.169304685,0,1,1,5.521874801
109195,-1.143690769,-0.623381596,0,1,0,2.366526573
109196,0.072546546,-0.447576565,0,0,0,2.331721958
109197,-1.084116804,0.002980702,0,0,0,1.758516999
109198,-0.409719127,0.191844308,0,1,1,5.922547057
109199,1.514856569,-1.039913824,0,0,0,3.890543223
109200,-1.428522449,-0.804163511,0,0,0,0.417414948
109201,0.722008062,-0.499164724,1,0,1,6.81374819
109202,-1.486446057,0.702681382,0,0,1,6.980000604
109203,-1.377730586,0.284055376,0,1,0,1.983037878
109204,0.155093417,-0.209875224,0,1,0,2.700599977
109205,-0.527818601,-0.565055071,1,0,0,2.170531082
109206,-0.111918208,0.473725063,1,0,1,6.558814729
109207,0.781324691,1.09401522,0,1,1,8.401873356
109208,-0.866347314,0.61850199,0,0,0,3.222134414
109209,2.199403018,-0.119012957,0,1,0,4.358575527
109210,-0.31916307,-0.226954476,1,1,1,5.543781558
109211,0.7437677,-1.276128639,1,1,0,3.188051491
109212,-0.23275486,0.265922016,0,1,0,2.45239102
109213,1.207056815,-0.093142613,0,0,1,7.947805551
109214,-0.432099607,-0.635365467,1,0,0,1.833381349
109215,-0.984893999,0.35389965,0,1,1,6.80511992
109216,0.498181869,-1.344061609,0,0,0,2.684301323
109217,1.751395566,0.653019134,0,0,0,6.048130788
109218,-1.123273989,-0.122044475,0,0,0,2.339272047
109219,0.138681094,0.199061596,0,0,0,3.563276501
109220,-0.563944993,1.21599463,1,1,1,6.437838117
109221,0.442581612,2.055610489,1,0,1,6.552032613
109222,0.152559362,-0.781800259,1,1,0,2.668483732
109223,-1.125173261,-2.076327444,1,1,0,-0.027790743
109224,0.749000925,0.561999387,0,0,0,5.401802975
109225,-0.564282087,-0.504344003,0,1,0,2.31706391
109226,-0.877516572,0.704149893,1,0,0,2.405852333
109227,0.342301248,1.614316561,1,1,1,8.188578148
109228,1.079373744,0.357929751,0,0,0,3.814828079
109229,-0.431275382,0.424073123,1,0,0,3.447745148
109230,1.639512768,-1.197632217,0,1,1,8.179004617
109231,-1.118842829,0.205918618,0,1,1,5.883871608
109232,1.910255349,0.761815224,0,0,1,11.68961748
109233,-0.154751083,-1.268347608,0,1,1,3.640757503
109234,0.53366068,0.013348673,1,1,1,7.191515012
109235,-0.430547822,-0.677193951,1,1,0,1.888363728
109236,-0.272754346,-1.612524023,1,1,1,3.229827775
109237,0.623960701,-1.296785493,1,1,0,2.111823294
109238,-0.214405408,0.305499898,0,0,0,3.219390104
109239,-1.909883525,0.529913067,1,1,0,1.576363797
109240,0.035380924,-0.063643504,0,0,1,6.151332971
109241,2.507279329,-0.9874051,0,1,0,5.188800101
109242,0.421520366,-0.855658474,1,0,1,5.513533278
109243,0.73241626,-0.118419232,0,1,0,3.997263409
109244,0.269055311,-0.226400585,0,1,0,2.732040544
109245,-0.195117707,0.352562035,1,1,0,2.899998671
109246,0.795027276,-1.801195231,0,0,1,5.310774484
109247,-0.404457689,-0.925623342,0,0,1,4.290612332
109248,-1.039875967,1.714262814,0,1,0,3.968822526
109249,1.111515714,-0.834463982,1,0,0,2.699865282
109250,0.282952284,-0.053210224,0,1,0,2.72484768
109251,-0.743063279,-0.658342301,0,0,0,1.782611821
109252,-0.332421209,2.261997437,0,1,0,4.901081796
109253,2.531280367,1.107165398,0,1,1,15.5341288
109254,0.410065735,-1.258439254,0,1,0,1.522073464
109255,1.014210263,-1.592726783,1,0,1,5.094830858
109256,-0.240494388,2.341840458,1,0,0,4.805064328
109257,2.360510407,0.791983966,0,1,0,6.306379512
109258,-0.887127636,1.10074432,0,0,0,2.282246773
109259,1.341457577,0.04696047,0,0,0,4.584238887
109260,1.067267037,0.172860199,0,1,1,9.213866631
109261,-0.881014763,-2.592684698,0,1,1,1.248656665
109262,-0.468818897,-0.53277047,0,1,1,4.662615016
109263,1.006756412,-0.134422831,0,1,0,3.579992211
109264,1.685821849,0.088917144,1,1,0,4.944375769
109265,-0.386275065,1.649417487,0,1,0,3.788685304
109266,-0.133105672,-0.580292873,0,1,0,1.587555687
109267,-0.63601621,-0.836815615,0,0,0,1.254590605
109268,-0.111372315,-0.519083803,0,0,0,1.610517593
109269,-1.264754507,-1.129844304,0,1,1,4.547827505
109270,0.581534476,0.066681996,0,1,1,6.992251477
109271,-0.646704635,-0.794202276,1,1,0,1.964769026
109272,1.322647865,-0.788287666,0,1,0,3.220324739
109273,-0.418356776,0.145401173,1,0,0,2.274384057
109274,-0.789550442,-0.944345973,0,1,1,4.276082062
109275,0.022087474,1.556929389,1,1,0,4.754728405
109276,-1.161595966,-0.049023634,1,0,0,2.641442673
109277,0.014777291,1.029733278,0,0,1,5.999377308
109278,1.620189185,-0.234167715,0,0,0,4.252113144
109279,-0.347656354,-1.026865327,1,0,1,4.278836216
109280,0.16217101,0.281990471,0,0,1,6.235585172
109281,-1.462631261,1.19302303,0,0,0,2.935497111
109282,-1.286745997,1.089962259,0,1,1,7.413675182
109283,1.208679544,0.20014019,0,0,1,7.375600304
109284,0.375136024,-0.060852818,1,1,0,3.16276299
109285,-0.173491226,0.531300983,0,0,0,2.896701306
109286,1.147970854,-1.939988554,1,0,1,4.894512592
109287,-0.958126873,-0.329318643,0,0,0,1.932113707
109288,-0.471307984,1.230760092,0,1,1,6.626466436
109289,0.191987022,-3.04976798,1,0,1,1.306625063
109290,0.610232977,0.30471049,0,1,1,7.016318406
109291,-0.730507521,0.419640232,0,1,0,2.727028872
109292,0.64288976,1.031336236,0,1,1,7.585233043
109293,1.030902387,-1.292682228,1,1,0,2.154361904
109294,1.459452609,-0.582237112,0,1,0,4.388449835
109295,-0.086542559,0.96692713,0,1,0,4.122974999
109296,-0.104730268,1.535565016,1,1,1,6.659234511
109297,-0.069895912,-1.604539546,0,1,1,3.440415195
109298,1.090518406,-0.68612784,0,1,0,3.209175223
109299,2.007147867,1.210772699,0,1,0,5.759323377
109300,1.322791393,1.338519178,0,1,1,9.202370338
109301,-0.00786069,-0.069139226,0,1,0,3.219583723
109302,-0.827526806,-0.656939009,0,1,0,1.569217463
109303,-0.565866021,-1.124297184,0,1,1,4.412111925
109304,0.352303415,0.86582206,0,1,0,3.822626907
109305,-0.091099337,-2.147386933,0,0,0,1.367268973
109306,1.379908309,-0.821722964,0,1,1,8.223041161
109307,0.328946258,-1.762721329,0,1,0,1.726641918
109308,-0.548558596,-1.019708256,0,1,0,1.336910348
109309,0.029793082,0.661539598,1,1,0,3.840164517
109310,-2.470085506,1.151613452,0,1,0,1.369171916
109311,1.530729304,0.373684235,0,0,0,5.236613886
109312,0.828769257,-2.085148826,0,1,0,1.619920509
109313,0.329821807,-0.369830496,0,1,1,5.851014361
109314,-0.20396695,0.61314415,0,0,0,3.160549782
109315,0.480691886,0.17308714,1,1,1,6.964791611
109316,-0.307216843,-1.001896976,0,1,1,4.756995166
109317,-1.505115398,-0.589528936,1,1,0,1.103026673
109318,-0.483772118,-0.982045474,0,0,0,0.971805503
109319,-1.010586512,0.953373133,0,1,0,2.497539011
109320,0.900080572,1.495236589,0,0,1,8.800073241
109321,1.035481638,1.131928921,0,1,1,8.630395379
109322,-1.120704661,-1.020599463,1,1,0,0.405766356
109323,-0.195693772,0.98248535,0,0,0,2.874975674
109324,0.283881094,-0.134193496,0,1,0,2.683701862
109325,-2.48504448,-0.054593771,0,1,1,9.990963786
109326,-0.280399034,0.229440851,0,1,1,4.817085936
109327,0.35225437,-0.387800608,0,1,0,3.497417778
109328,-0.583296663,-0.588028984,0,1,0,1.448220534
109329,-0.299630831,1.418689656,0,0,0,3.931397083
109330,-0.519842414,0.597329279,0,0,0,3.136945582
109331,-0.188761389,1.264904879,0,0,1,6.931438181
109332,0.201111316,-1.375146225,0,1,1,3.831499183
109333,-0.415346108,-0.594387044,0,0,1,4.868809714
109334,-1.110269556,-0.474550654,0,1,0,2.423619756
109335,-0.025737609,0.943609267,0,0,1,6.181654426
109336,0.620981492,0.135989178,1,0,1,7.178372802
109337,0.746086071,-0.85372314,0,1,1,5.997656562
109338,0.401391327,1.354621057,0,0,1,7.221797583
109339,-0.396968094,-0.104360753,0,0,0,2.605796909
109340,-0.600104396,-0.092736301,0,1,0,1.99272318
109341,1.411092309,0.396117941,0,1,0,4.988003295
109342,0.013120108,1.018324772,0,0,0,4.097466387
109343,0.230400707,-0.485791708,1,1,0,1.864252902
109344,0.970047676,-0.588662489,1,1,1,6.891083588
109345,0.917959984,0.079378985,1,1,1,7.872428489
109346,1.813380206,1.122195371,0,0,1,11.42252187
109347,0.045008386,-2.927770619,0,1,1,1.726304961
109348,2.043975293,-0.098829719,0,1,1,10.98176316
109349,0.27697343,-0.193149167,0,1,0,3.268938459
109350,-0.862012906,0.774859813,0,0,1,6.508837345
109351,-0.221975131,-0.953981361,0,1,1,4.72329008
109352,-0.33801872,-0.512082691,0,1,0,1.93977308
109353,-0.029979856,0.135647399,0,1,1,6.342432357
109354,0.273028177,-0.025337676,0,1,1,7.150429729
109355,-1.76441778,0.084163831,0,0,0,0.894982734
109356,0.539962565,0.147420922,0,1,1,6.791719969
109357,1.504644792,-0.344588392,0,1,0,4.883740381
109358,-0.713928,0.99974553,0,0,0,2.335021278
109359,-0.558561801,-1.033556523,0,1,1,5.036073491
109360,0.275928612,-0.788106243,0,1,0,1.784739453
109361,1.536606753,0.713339415,0,0,1,11.09276707
109362,-0.452236224,-0.85364607,0,0,0,1.880072713
109363,-1.462193727,-0.111342007,0,0,1,7.380646682
109364,0.762182515,1.01511489,0,1,0,5.124796861
109365,0.859686668,1.515104547,1,1,0,4.966920292
109366,2.105250312,1.448667109,1,1,0,6.221552806
109367,0.994301383,0.429538298,0,0,1,8.248281368
109368,0.09777875,-0.930908516,0,0,0,2.34604321
109369,0.740825833,-0.463344151,1,1,0,3.361480434
109370,-1.529651814,-1.82666074,1,0,0,-0.668724543
109371,0.160765616,-0.664637857,0,0,0,2.408175899
109372,0.209262791,-1.11323862,0,1,0,1.621429542
109373,-1.730032541,1.416735375,0,0,0,2.713231988
109374,0.638157474,1.647700764,1,0,0,5.304463709
109375,0.899245793,-1.152947336,1,1,0,2.945971653
109376,1.309917108,-0.943381783,0,1,1,7.581086323
109377,1.668910421,-0.867971256,1,0,1,9.106662866
109378,-0.861564078,0.665293382,1,0,1,6.056596146
109379,-1.112005883,1.820410914,1,1,1,6.739916341
109380,-1.948603104,1.163641823,1,0,1,7.414541363
109381,-0.171445808,0.41381529,1,1,0,3.036078161
109382,-0.862263232,0.628521523,0,0,0,4.460058689
109383,0.792997758,1.121116354,1,0,0,5.059999975
109384,-1.151549055,1.970674291,1,1,0,3.415562804
109385,1.779060921,0.469080746,0,1,1,12.25005219
109386,-0.326625432,-0.012771796,0,1,1,5.754520561
109387,0.598071302,-0.967710959,0,0,0,2.844633345
109388,-0.528646233,-0.629650745,0,1,1,4.482256069
109389,-1.118518747,0.214883397,1,1,0,1.87403864
109390,1.115209661,-0.193817918,1,1,0,4.321889516
109391,-0.037538104,0.509998175,1,0,1,6.745292991
109392,0.241395,0.580366867,0,1,1,6.545827643
109393,0.016901983,0.617984753,0,1,1,6.575267622
109394,0.466012927,-1.301100753,0,1,0,1.924248238
109395,-0.737286615,-0.343692247,0,1,0,1.216945464
109396,1.353919809,-0.78668097,1,1,0,3.668291269
109397,-0.812116424,1.381016208,1,1,0,3.594294755
109398,0.819332149,1.61133619,1,0,1,8.060822135
109399,-1.734205607,0.029421965,1,0,0,1.986030097
109400,-0.167167536,-2.057766713,0,0,1,1.865410967
109401,1.815393564,0.21712683,0,1,0,4.871395251
109402,-2.048563817,1.196528513,0,1,0,1.613268173
109403,2.211976249,-0.494450715,0,1,0,4.550909892
109404,0.86441657,0.675065385,1,0,1,8.562011863
109405,2.479767279,2.372826668,0,0,1,16.04635072
109406,-1.093355065,1.767811511,0,1,0,3.98364813
109407,-0.739199661,0.709320748,0,0,1,6.218035301
109408,0.054423139,-1.34171589,0,0,0,0.768986137
109409,-0.066774195,-0.979539124,1,0,0,2.0920604
109410,-0.114222728,-0.734591545,1,1,0,1.981181862
109411,0.233275365,1.184393432,0,1,1,6.566246099
109412,-0.220852013,-0.301740935,1,0,1,6.06250751
109413,0.608225726,-0.604710614,0,1,0,3.179969331
109414,-0.333962643,1.170223861,0,1,1,6.613290112
109415,0.109480834,0.377341584,1,0,1,6.678808628
109416,0.703914199,2.170777063,0,0,0,4.431728704
109417,-0.694498737,-0.498433335,0,0,0,1.50373503
109418,0.78126312,-0.517972171,0,0,0,2.402452854
109419,-0.318608019,1.638927836,1,0,0,4.117995205
109420,-0.378104708,-0.792329962,1,0,1,5.061234
109421,-1.858198324,-0.459945095,1,1,0,-0.162000398
109422,1.206867107,0.916414698,1,1,1,9.30450446
109423,-0.055086416,0.069164011,0,0,1,6.566609738
109424,0.985805541,-0.314945701,0,1,1,7.864301356
109425,2.130933184,0.951117867,0,0,1,12.78175003
109426,0.308689712,-0.801611519,1,1,0,2.470879955
109427,-0.3027026,1.724888883,0,0,1,6.305878382
109428,-0.13434795,1.106402105,0,1,1,5.636914648
109429,0.500246334,0.605195541,0,0,0,3.237387206
109430,0.885404418,-0.476994624,1,0,0,4.239831095
109431,0.220754773,1.421332039,0,0,0,5.364979611
109432,0.45439982,0.52875487,0,1,1,6.886353751
109433,0.233349308,-2.560167644,0,1,1,2.173805579
109434,1.868307196,1.413555079,0,1,1,11.61451439
109435,2.458682412,-0.271307096,1,0,1,14.02030968
109436,1.324196102,-0.814050469,1,1,1,7.691768497
109437,2.006382273,-0.154515967,0,0,1,13.06369884
109438,-0.629250389,2.294768345,0,0,0,4.506246984
109439,-0.238841071,1.315884745,1,0,1,6.668611699
109440,-0.316746234,0.032524032,0,0,1,5.254055675
109441,-1.319560682,0.420171989,0,0,0,1.426083707
109442,1.082404045,-0.498203507,0,1,1,7.777889226
109443,-0.066485886,0.734720551,1,0,1,6.120664469
109444,0.837894156,0.648805597,0,1,0,4.186929477
109445,2.927949929,-0.014436407,0,0,0,5.45868007
109446,0.096082,0.841040415,1,0,0,3.716752239
109447,-0.335496922,-0.397429973,0,0,1,4.810999858
109448,0.094651444,0.662600002,1,1,1,7.06975275
109449,0.540307899,0.153204633,0,1,1,7.563398638
109450,1.453217232,0.597589557,0,1,0,5.335491932
109451,-1.763731452,-0.603624203,0,1,0,0.781574928
109452,-0.376883604,1.224025406,1,1,1,6.412551522
109453,0.802865937,-1.090614817,0,1,1,5.591974355
109454,-0.323904225,-0.840187425,0,1,1,5.415762542
109455,1.623666854,-1.34333726,1,1,0,4.37535619
109456,0.736007806,0.287774765,0,1,0,3.636436795
109457,0.918600972,1.143750159,1,0,1,7.554360312
109458,0.510846686,0.266820294,0,1,0,2.872874786
109459,0.5878923,0.42767906,0,0,0,4.145589129
109460,1.480483309,1.929167064,0,1,0,7.369271449
109461,-0.383436664,0.554564305,0,0,1,6.103100694
109462,0.68036765,-0.241850938,1,1,0,2.857902416
109463,-0.815560717,-0.3432197,0,1,0,3.215568071
109464,-0.774801897,0.612006806,0,1,0,2.040440218
109465,1.332481752,-1.50527193,0,0,1,7.121312595
109466,-1.01404827,-0.276364431,0,1,0,1.812477468
109467,0.760518327,1.029630278,0,1,0,4.824334039
109468,-0.547569722,0.404933571,0,0,1,5.952510898
109469,1.009625099,-1.065480789,0,0,0,2.771741988
109470,-0.631800419,1.310888983,0,1,0,3.708460551
109471,-0.590968207,0.974311165,0,0,1,5.708188222
109472,-1.585975771,-0.062012712,0,0,0,1.90446009
109473,-1.686818405,-1.303318559,0,1,1,5.040207157
109474,-2.167365859,-0.45954981,1,0,0,0.357986483
109475,-0.213701797,1.380859383,0,0,0,3.579905671
109476,-0.72860943,0.638237292,0,0,1,6.377655774
109477,-0.674719552,0.948109227,0,1,0,3.149759827
109478,-1.23778628,-1.538361895,1,1,0,0.348572683
109479,-1.071105896,0.104187732,0,0,0,1.827404725
109480,0.088672158,-0.155079599,0,0,1,5.81891405
109481,-1.957924938,-0.856402229,0,0,0,0.283730781
109482,-0.156136581,-2.317435877,0,1,1,2.590823931
109483,-0.499275168,0.036033517,1,1,1,6.110292002
109484,-0.587587736,-0.356613314,1,1,1,5.437592046
109485,-0.473990943,1.11290761,0,1,0,4.084406879
109486,-0.071730419,-0.408553796,0,0,0,2.630977431
109487,-1.512882364,-0.538907215,1,1,1,5.398167292
109488,0.651812963,0.0120971,0,1,0,3.93051253
109489,0.786941185,0.808399394,0,1,1,8.247265773
109490,-0.810651421,1.01920184,1,0,0,3.209399889
109491,-2.158104742,-1.009766878,0,1,1,7.068967441
109492,-0.234918943,-0.42314115,1,1,0,2.293500084
109493,0.790377172,-0.693602919,0,1,1,5.511826339
109494,0.955229828,1.335697941,0,1,0,4.644880195
109495,1.323227146,0.933455901,0,0,0,5.497456391
109496,0.10931935,-1.26548266,0,0,1,3.849194549
109497,-0.721309573,1.711060949,1,1,0,4.574540893
109498,-0.122964065,1.57384762,0,1,1,5.806749134
109499,1.419829016,-1.135363196,0,1,1,7.605928226
