id,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,y
26431,Married,Male,90000,4,Bachelors,Management,Yes,1,0-1 Miles,North America,38,0
26434,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
26438,Married,Male,120000,3,High School,Professional,No,4,2-5 Miles,North America,46,0
26441,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,1
26446,Married,Male,50000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,72,0
26448,Single,Female,80000,4,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,41,1
26451,Married,Female,110000,4,Bachelors,Management,Yes,2,5-10 Miles,North America,64,0
26454,Married,Male,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,0
26455,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
26457,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,55,0
26459,Married,Female,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,0
26460,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,0
26463,Married,Female,70000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,61,0
26464,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
26465,Married,Male,100000,1,Partial College,Professional,Yes,4,0-1 Miles,North America,41,0
26466,Married,Female,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,0
26467,Single,Male,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,0
26469,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,0
26473,Married,Female,100000,1,Bachelors,Management,Yes,4,0-1 Miles,North America,41,0
26474,Single,Male,80000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,0
26477,Married,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,50,0
26479,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,0
26489,Married,Male,60000,4,Bachelors,Professional,No,3,10+ Miles,Pacific,42,0
26493,Single,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,0
26495,Single,Female,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,43,0
26497,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,0
26498,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,0
26501,Single,Female,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,41,0
26502,Married,Male,70000,1,High School,Professional,Yes,3,10+ Miles,Europe,61,0
26505,Married,Male,40000,0,High School,Professional,No,2,2-5 Miles,North America,61,0
26506,Married,Female,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,0
26507,Married,Male,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,0
26518,Married,Female,90000,1,High School,Professional,Yes,2,10+ Miles,Europe,54,0
26519,Married,Female,130000,2,Bachelors,Management,Yes,4,1-2 Miles,North America,43,0
26523,Married,Male,20000,1,High School,Manual,Yes,2,0-1 Miles,Europe,40,0
26526,Single,Female,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,34,1
26527,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,39,0
26528,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,0
26529,Married,Female,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,0
26541,Married,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
26542,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,0
26543,Single,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,70,0
26550,Single,Female,80000,1,Partial College,Professional,No,2,2-5 Miles,Europe,52,0
26553,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,42,0
26554,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,0
26555,Single,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,0
26556,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
26557,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,40,0
26558,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,32,1
26566,Married,Female,110000,3,Partial College,Professional,Yes,4,2-5 Miles,North America,46,0
26573,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,0
26577,Single,Female,30000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,0
26580,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
26584,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,0
26590,Single,Female,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,1
26595,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,57,0
26596,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,0
26597,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
26599,Single,Male,150000,2,Partial College,Professional,No,3,0-1 Miles,North America,45,1
26602,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,0
26612,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
26613,Single,Female,70000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,47,1
26623,Married,Female,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,0
26626,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,0
26628,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,0
26637,Single,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
26638,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,0
26639,Single,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,0
26648,Married,Female,110000,5,Partial High School,Management,Yes,4,10+ Miles,Pacific,35,1
26659,Married,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,35,0
26668,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,0
26671,Married,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,42,0
26674,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,38,1
26680,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,70,0
26682,Single,Female,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,50,0
26691,Single,Female,70000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,61,0
26696,Single,Male,50000,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,0
26699,Single,Female,80000,0,Partial College,Professional,No,2,2-5 Miles,Europe,60,0
26701,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,48,0
26706,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
26709,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,0
26716,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,0
26719,Single,Female,90000,0,Bachelors,Professional,No,0,2-5 Miles,Pacific,40,1
26721,Single,Female,110000,4,Partial College,Professional,No,4,5-10 Miles,Europe,52,0
26722,Married,Male,10000,0,Bachelors,Clerical,Yes,1,0-1 Miles,Europe,67,0
26726,Single,Female,70000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,1
26732,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,0
26736,Married,Male,100000,1,Bachelors,Management,Yes,3,2-5 Miles,North America,41,0
26739,Married,Male,130000,4,Partial College,Professional,No,3,5-10 Miles,Europe,51,0
26742,Married,Female,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,0
26748,Single,Male,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,0
26749,Single,Female,100000,4,Bachelors,Management,Yes,3,10+ Miles,Europe,53,0
26755,Married,Female,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,0
26756,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,0
26762,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,0
26765,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,0
26766,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,0
26769,Married,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,42,0
26771,Single,Male,50000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,0
26775,Married,Female,20000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,54,0
26780,Single,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,0
26781,Married,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,0
26785,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,32,0
26787,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,64,0
26791,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,0
26793,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,27,1
26794,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,43,0
26799,Single,Male,90000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,0
26800,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,69,0
26802,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,0
26806,Single,Female,50000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,71,0
26808,Single,Male,20000,1,Partial College,Manual,No,0,1-2 Miles,Europe,46,0
26819,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,64,0
26821,Married,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,31,0
26824,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,0
26830,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,58,0
26833,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
26834,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,0
26835,Married,Female,20000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,0
26839,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,63,0
26840,Married,Male,130000,5,Partial High School,Professional,Yes,4,0-1 Miles,Europe,59,0
26841,Married,Female,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,0
26844,Single,Female,100000,2,Partial College,Professional,Yes,0,2-5 Miles,North America,42,0
26847,Married,Female,60000,5,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,0
26852,Married,Male,20000,1,Partial College,Manual,Yes,0,2-5 Miles,Europe,38,0
26865,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,0
26871,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,0
26872,Married,Female,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,42,0
26874,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,49,0
26875,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,44,0
26880,Married,Male,70000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,49,0
26881,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,0
26883,Single,Female,40000,0,Bachelors,Professional,Yes,2,5-10 Miles,North America,29,0
26885,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,28,0
26887,Married,Female,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,59,0
26888,Married,Male,60000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,0
26891,Single,Male,120000,1,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,1
26893,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,0
26894,Married,Female,80000,4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,36,0
26896,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,0
26897,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
26898,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
26899,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,0
26900,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,0
26901,Single,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,61,0
26907,Married,Female,60000,3,Bachelors,Professional,Yes,0,0-1 Miles,North America,47,0
26909,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,46,0
26912,Married,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,53,0
26924,Single,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,0
26927,Married,Female,120000,4,Bachelors,Management,Yes,4,5-10 Miles,Europe,61,0
26958,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,0
26970,Married,Female,90000,0,Bachelors,Management,Yes,1,10+ Miles,North America,72,0
26972,Single,Female,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,41,0
26973,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,0
26990,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,64,0
26993,Married,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,44,0
26996,Married,Female,10000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,61,0
26998,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
27001,Single,Female,60000,3,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,0
27002,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,0
27010,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,29,0
27012,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,0
27013,Single,Male,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,59,1
27015,Married,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,79,0
27016,Married,Male,20000,1,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,0
27017,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,0
27029,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,0
27030,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,0
27031,Married,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,0
27032,Married,Female,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,55,0
27035,Married,Male,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,0
27037,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,66,0
27038,Single,Male,130000,2,Graduate Degree,Management,No,2,0-1 Miles,North America,42,0
27042,Single,Female,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,61,0
27048,Single,Female,70000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,53,0
27049,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,0
27052,Single,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,28,1
27055,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,0
27061,Married,Female,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,1
27065,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,0
27066,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,0
27072,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,1
27078,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,0
27090,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,61,0
27092,Single,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,0
27110,Married,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,0
27112,Married,Male,70000,4,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,48,0
27118,Single,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,0
27126,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,0
27143,Single,Male,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,46,0
27144,Married,Male,60000,4,Bachelors,Professional,No,3,5-10 Miles,Pacific,42,0
27146,Single,Female,120000,5,Partial College,Professional,Yes,3,10+ Miles,Europe,54,0
27148,Married,Female,120000,5,Partial College,Professional,No,3,10+ Miles,Europe,54,0
27150,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,0
27156,Married,Male,110000,1,Bachelors,Management,Yes,4,0-1 Miles,Pacific,47,0
27158,Married,Male,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
27160,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
27163,Married,Female,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,51,0
27164,Single,Male,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,60,0
27168,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,66,0
27172,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,0
27176,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,0
27178,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,0
27179,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,50,0
27184,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,1
27187,Single,Male,60000,5,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,0
27190,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,27,0
27191,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,0
27196,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,1
27198,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,0
27203,Single,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,67,0
27209,Married,Male,90000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,36,0
27210,Single,Male,30000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,42,0
27213,Married,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,62,0
27215,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,0
27216,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
27217,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,0
27218,Married,Male,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,0
27223,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,50,0
27225,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,0
27226,Single,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,0
27230,Married,Male,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,51,0
27237,Single,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,0
27238,Single,Male,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,41,0
27241,Single,Male,90000,3,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,39,1
27246,Single,Male,80000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,0
27247,Married,Male,70000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,0
27248,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
27249,Married,Male,50000,2,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,0
27267,Married,Male,90000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,40,1
27282,Single,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,42,0
27284,Single,Male,40000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,53,0
27290,Married,Female,70000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,45,0
27293,Married,Female,80000,3,Bachelors,Management,Yes,1,2-5 Miles,North America,42,0
27295,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,0
27300,Single,Male,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,0
27301,Married,Male,120000,4,High School,Professional,Yes,4,5-10 Miles,Europe,50,0
27302,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,0
27306,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
27307,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,0
27308,Married,Female,150000,4,Graduate Degree,Management,Yes,4,0-1 Miles,Europe,61,0
27310,Married,Male,70000,1,High School,Professional,Yes,2,2-5 Miles,Europe,62,0
27312,Married,Male,30000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,32,1
27314,Married,Female,70000,1,Bachelors,Management,No,1,1-2 Miles,North America,60,0
27317,Married,Male,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,0
27320,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,0
27322,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,0
27323,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,0
27326,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
27327,Married,Male,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,0
27330,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,0
27334,Married,Female,60000,4,Bachelors,Professional,Yes,1,0-1 Miles,Pacific,42,0
27336,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,43,0
27337,Married,Female,30000,0,High School,Manual,Yes,1,1-2 Miles,Europe,89,0
27343,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,0
27345,Single,Female,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,42,0
27349,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,1
27350,Married,Male,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,0
27351,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
27364,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,0
27368,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,58,0
27369,Single,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,0
27372,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,0
27373,Married,Female,110000,5,High School,Management,Yes,3,10+ Miles,Pacific,34,0
27374,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,0
27376,Married,Male,80000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,50,0
27379,Married,Female,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,0
27380,Married,Male,100000,5,Partial High School,Professional,Yes,0,5-10 Miles,Europe,59,0
27382,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,0
27385,Married,Female,130000,3,Graduate Degree,Management,Yes,3,0-1 Miles,North America,70,0
27387,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
27391,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
27392,Single,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,0
27393,Married,Female,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,0
27396,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,41,0
27398,Married,Male,100000,5,High School,Management,Yes,4,10+ Miles,Pacific,35,1
27399,Married,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,55,0
27402,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,0
27409,Married,Male,110000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,61,0
27415,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Pacific,32,0
27417,Single,Male,160000,4,Bachelors,Management,No,3,5-10 Miles,Europe,62,0
27420,Single,Female,80000,0,Bachelors,Management,No,1,1-2 Miles,North America,38,0
27428,Married,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,0
27433,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,0
27437,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,59,0
27441,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
27443,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,0
27451,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
27454,Single,Male,20000,5,High School,Manual,Yes,3,0-1 Miles,Europe,27,0
27456,Single,Male,10000,0,Partial College,Manual,No,0,0-1 Miles,Europe,50,0
27457,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,28,0
27463,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,0
27465,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
27466,Married,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,31,0
27478,Married,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,51,0
27481,Single,Female,60000,1,Partial High School,Skilled Manual,No,2,2-5 Miles,North America,53,0
27482,Single,Female,110000,3,Bachelors,Management,Yes,0,5-10 Miles,North America,43,0
27495,Single,Male,100000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,53,0
27502,Single,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
27506,Married,Male,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,0
27509,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,0
27513,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,51,0
27520,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,0
27522,Single,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,0
27525,Married,Male,70000,2,Partial College,Professional,Yes,1,0-1 Miles,North America,50,0
27526,Single,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
27528,Married,Female,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,27,0
